"148866","Building0",2020-10-01 13:45:00,160.3
"148867","Building0",2020-10-01 14:00:00,160.3
"148868","Building0",2020-10-01 14:15:00,153.2
"148869","Building0",2020-10-01 14:30:00,153.2
"148870","Building0",2020-10-01 14:45:00,153.2
"148871","Building0",2020-10-01 15:00:00,153.2
"148872","Building0",2020-10-01 15:15:00,151.7
"148873","Building0",2020-10-01 15:30:00,151.7
"148874","Building0",2020-10-01 15:45:00,151.7
"148875","Building0",2020-10-01 16:00:00,151.7
"148876","Building0",2020-10-01 16:15:00,153.1
"148877","Building0",2020-10-01 16:30:00,153.1
"148878","Building0",2020-10-01 16:45:00,153.1
"148879","Building0",2020-10-01 17:00:00,153.1
"148880","Building0",2020-10-01 17:15:00,154.2
"148881","Building0",2020-10-01 17:30:00,154.2
"148882","Building0",2020-10-01 17:45:00,154.2
"148883","Building0",2020-10-01 18:00:00,154.2
"148884","Building0",2020-10-01 18:15:00,147.8
"148885","Building0",2020-10-01 18:30:00,147.8
"148886","Building0",2020-10-01 18:45:00,147.8
"148887","Building0",2020-10-01 19:00:00,147.8
"148888","Building0",2020-10-01 19:15:00,149.4
"148889","Building0",2020-10-01 19:30:00,149.4
"148890","Building0",2020-10-01 19:45:00,149.4
"148891","Building0",2020-10-01 20:00:00,149.4
"148892","Building0",2020-10-01 20:15:00,150.4
"148893","Building0",2020-10-01 20:30:00,150.4
"148894","Building0",2020-10-01 20:45:00,150.4
"148895","Building0",2020-10-01 21:00:00,150.4
"148896","Building0",2020-10-01 21:15:00,132.9
"148897","Building0",2020-10-01 21:30:00,132.9
"148898","Building0",2020-10-01 21:45:00,132.9
"148899","Building0",2020-10-01 22:00:00,132.9
"148900","Building0",2020-10-01 22:15:00,90
"148901","Building0",2020-10-01 22:30:00,90
"148902","Building0",2020-10-01 22:45:00,90
"148903","Building0",2020-10-01 23:00:00,90
"148904","Building0",2020-10-01 23:15:00,33.2
"148905","Building0",2020-10-01 23:30:00,33.2
"148906","Building0",2020-10-01 23:45:00,33.2
"148907","Building0",2020-10-02 00:00:00,33.2
"148908","Building0",2020-10-02 00:15:00,11.6
"148909","Building0",2020-10-02 00:30:00,11.6
"148910","Building0",2020-10-02 00:45:00,11.6
"148911","Building0",2020-10-02 01:00:00,11.6
"148912","Building0",2020-10-02 01:15:00,NA
"148913","Building0",2020-10-02 01:30:00,NA
"148914","Building0",2020-10-02 01:45:00,NA
"148915","Building0",2020-10-02 02:00:00,NA
"148916","Building0",2020-10-02 02:15:00,NA
"148917","Building0",2020-10-02 02:30:00,NA
"148918","Building0",2020-10-02 02:45:00,NA
"148919","Building0",2020-10-02 03:00:00,NA
"148920","Building0",2020-10-02 03:15:00,NA
"148921","Building0",2020-10-02 03:30:00,NA
"148922","Building0",2020-10-02 03:45:00,NA
"148923","Building0",2020-10-02 04:00:00,NA
"148924","Building0",2020-10-02 04:15:00,1.2
"148925","Building0",2020-10-02 04:30:00,1.2
"148926","Building0",2020-10-02 04:45:00,1.2
"148927","Building0",2020-10-02 05:00:00,1.2
"148928","Building0",2020-10-02 05:15:00,10.8
"148929","Building0",2020-10-02 05:30:00,10.8
"148930","Building0",2020-10-02 05:45:00,10.8
"148931","Building0",2020-10-02 06:00:00,10.8
"148932","Building0",2020-10-02 06:15:00,34.6
"148933","Building0",2020-10-02 06:30:00,34.6
"148934","Building0",2020-10-02 06:45:00,34.6
"148935","Building0",2020-10-02 07:00:00,34.6
"148936","Building0",2020-10-02 07:15:00,90.8
"148937","Building0",2020-10-02 07:30:00,90.8
"148938","Building0",2020-10-02 07:45:00,90.8
"148939","Building0",2020-10-02 08:00:00,90.8
"148940","Building0",2020-10-02 08:15:00,126.5
"148941","Building0",2020-10-02 08:30:00,126.5
"148942","Building0",2020-10-02 08:45:00,126.5
"148943","Building0",2020-10-02 09:00:00,126.5
"148944","Building0",2020-10-02 09:15:00,149.2
"148945","Building0",2020-10-02 09:30:00,149.2
"148946","Building0",2020-10-02 09:45:00,149.2
"148947","Building0",2020-10-02 10:00:00,149.2
"148948","Building0",2020-10-02 10:15:00,155.3
"148949","Building0",2020-10-02 10:30:00,155.3
"148950","Building0",2020-10-02 10:45:00,155.3
"148951","Building0",2020-10-02 11:00:00,155.3
"148952","Building0",2020-10-02 11:15:00,153.3
"148953","Building0",2020-10-02 11:30:00,153.3
"148954","Building0",2020-10-02 11:45:00,153.3
"148955","Building0",2020-10-02 12:00:00,153.3
"148956","Building0",2020-10-02 12:15:00,149.9
"148957","Building0",2020-10-02 12:30:00,149.9
"148958","Building0",2020-10-02 12:45:00,149.9
"148959","Building0",2020-10-02 13:00:00,149.9
"148960","Building0",2020-10-02 13:15:00,150.9
"148961","Building0",2020-10-02 13:30:00,150.9
"148962","Building0",2020-10-02 13:45:00,150.9
"148963","Building0",2020-10-02 14:00:00,150.9
"148964","Building0",2020-10-02 14:15:00,150.4
"148965","Building0",2020-10-02 14:30:00,150.4
"148966","Building0",2020-10-02 14:45:00,150.4
"148967","Building0",2020-10-02 15:00:00,150.4
"148968","Building0",2020-10-02 15:15:00,151.9
"148969","Building0",2020-10-02 15:30:00,151.9
"148970","Building0",2020-10-02 15:45:00,151.9
"148971","Building0",2020-10-02 16:00:00,151.9
"148972","Building0",2020-10-02 16:15:00,151.7
"148973","Building0",2020-10-02 16:30:00,151.7
"148974","Building0",2020-10-02 16:45:00,151.7
"148975","Building0",2020-10-02 17:00:00,151.7
"148976","Building0",2020-10-02 17:15:00,151.9
"148977","Building0",2020-10-02 17:30:00,151.9
"148978","Building0",2020-10-02 17:45:00,151.9
"148979","Building0",2020-10-02 18:00:00,151.9
"148980","Building0",2020-10-02 18:15:00,151.9
"148981","Building0",2020-10-02 18:30:00,151.9
"148982","Building0",2020-10-02 18:45:00,151.9
"148983","Building0",2020-10-02 19:00:00,151.9
"148984","Building0",2020-10-02 19:15:00,151.2
"148985","Building0",2020-10-02 19:30:00,151.2
"148986","Building0",2020-10-02 19:45:00,151.2
"148987","Building0",2020-10-02 20:00:00,151.2
"148988","Building0",2020-10-02 20:15:00,146.8
"148989","Building0",2020-10-02 20:30:00,146.8
"148990","Building0",2020-10-02 20:45:00,146.8
"148991","Building0",2020-10-02 21:00:00,146.8
"148992","Building0",2020-10-02 21:15:00,118.1
"148993","Building0",2020-10-02 21:30:00,118.1
"148994","Building0",2020-10-02 21:45:00,118.1
"148995","Building0",2020-10-02 22:00:00,118.1
"148996","Building0",2020-10-02 22:15:00,62.5
"148997","Building0",2020-10-02 22:30:00,62.5
"148998","Building0",2020-10-02 22:45:00,62.5
"148999","Building0",2020-10-02 23:00:00,62.5
"149000","Building0",2020-10-02 23:15:00,9.3
"149001","Building0",2020-10-02 23:30:00,9.3
"149002","Building0",2020-10-02 23:45:00,9.3
"149003","Building0",2020-10-03 00:00:00,9.3
"149004","Building0",2020-10-03 00:15:00,0.1
"149005","Building0",2020-10-03 00:30:00,0.1
"149006","Building0",2020-10-03 00:45:00,0.1
"149007","Building0",2020-10-03 01:00:00,0.1
"149008","Building0",2020-10-03 01:15:00,17
"149009","Building0",2020-10-03 01:30:00,17
"149010","Building0",2020-10-03 01:45:00,17
"149011","Building0",2020-10-03 02:00:00,17
"149012","Building0",2020-10-03 02:15:00,8.8
"149013","Building0",2020-10-03 02:30:00,8.8
"149014","Building0",2020-10-03 02:45:00,8.8
"149015","Building0",2020-10-03 03:00:00,8.8
"149016","Building0",2020-10-03 03:15:00,9.3
"149017","Building0",2020-10-03 03:30:00,9.3
"149018","Building0",2020-10-03 03:45:00,9.3
"149019","Building0",2020-10-03 04:00:00,9.3
"149020","Building0",2020-10-03 04:15:00,29.4
"149021","Building0",2020-10-03 04:30:00,29.4
"149022","Building0",2020-10-03 04:45:00,29.4
"149023","Building0",2020-10-03 05:00:00,29.4
"149024","Building0",2020-10-03 05:15:00,45.1
"149025","Building0",2020-10-03 05:30:00,45.1
"149026","Building0",2020-10-03 05:45:00,45.1
"149027","Building0",2020-10-03 06:00:00,45.1
"149028","Building0",2020-10-03 06:15:00,59.8
"149029","Building0",2020-10-03 06:30:00,59.8
"149030","Building0",2020-10-03 06:45:00,59.8
"149031","Building0",2020-10-03 07:00:00,59.8
"149032","Building0",2020-10-03 07:15:00,97.4
"149033","Building0",2020-10-03 07:30:00,97.4
"149034","Building0",2020-10-03 07:45:00,97.4
"149035","Building0",2020-10-03 08:00:00,97.4
"149036","Building0",2020-10-03 08:15:00,120.7
"149037","Building0",2020-10-03 08:30:00,120.7
"149038","Building0",2020-10-03 08:45:00,120.7
"149039","Building0",2020-10-03 09:00:00,120.7
"149040","Building0",2020-10-03 09:15:00,145.5
"149041","Building0",2020-10-03 09:30:00,145.5
"149042","Building0",2020-10-03 09:45:00,145.5
"149043","Building0",2020-10-03 10:00:00,145.5
"149044","Building0",2020-10-03 10:15:00,151.8
"149045","Building0",2020-10-03 10:30:00,151.8
"149046","Building0",2020-10-03 10:45:00,151.8
"149047","Building0",2020-10-03 11:00:00,151.8
"149048","Building0",2020-10-03 11:15:00,151.9
"149049","Building0",2020-10-03 11:30:00,151.9
"149050","Building0",2020-10-03 11:45:00,151.9
"149051","Building0",2020-10-03 12:00:00,151.9
"149052","Building0",2020-10-03 12:15:00,150.5
"149053","Building0",2020-10-03 12:30:00,150.5
"149054","Building0",2020-10-03 12:45:00,150.5
"149055","Building0",2020-10-03 13:00:00,150.5
"149056","Building0",2020-10-03 13:15:00,148.5
"149057","Building0",2020-10-03 13:30:00,148.5
"149058","Building0",2020-10-03 13:45:00,148.5
"149059","Building0",2020-10-03 14:00:00,148.5
"149060","Building0",2020-10-03 14:15:00,147.2
"149061","Building0",2020-10-03 14:30:00,147.2
"149062","Building0",2020-10-03 14:45:00,147.2
"149063","Building0",2020-10-03 15:00:00,147.2
"149064","Building0",2020-10-03 15:15:00,148.4
"149065","Building0",2020-10-03 15:30:00,148.4
"149066","Building0",2020-10-03 15:45:00,148.4
"149067","Building0",2020-10-03 16:00:00,148.4
"149068","Building0",2020-10-03 16:15:00,150.3
"149069","Building0",2020-10-03 16:30:00,150.3
"149070","Building0",2020-10-03 16:45:00,150.3
"149071","Building0",2020-10-03 17:00:00,150.3
"149072","Building0",2020-10-03 17:15:00,150.3
"149073","Building0",2020-10-03 17:30:00,150.3
"149074","Building0",2020-10-03 17:45:00,150.3
"149075","Building0",2020-10-03 18:00:00,150.3
"149076","Building0",2020-10-03 18:15:00,149.8
"149077","Building0",2020-10-03 18:30:00,149.8
"149078","Building0",2020-10-03 18:45:00,149.8
"149079","Building0",2020-10-03 19:00:00,149.8
"149080","Building0",2020-10-03 19:15:00,149.4
"149081","Building0",2020-10-03 19:30:00,149.4
"149082","Building0",2020-10-03 19:45:00,149.4
"149083","Building0",2020-10-03 20:00:00,149.4
"149084","Building0",2020-10-03 20:15:00,144.5
"149085","Building0",2020-10-03 20:30:00,144.5
"149086","Building0",2020-10-03 20:45:00,144.5
"149087","Building0",2020-10-03 21:00:00,144.5
"149088","Building0",2020-10-03 21:15:00,105.1
"149089","Building0",2020-10-03 21:30:00,105.1
"149090","Building0",2020-10-03 21:45:00,105.1
"149091","Building0",2020-10-03 22:00:00,105.1
"149092","Building0",2020-10-03 22:15:00,104.2
"149093","Building0",2020-10-03 22:30:00,104.2
"149094","Building0",2020-10-03 22:45:00,104.2
"149095","Building0",2020-10-03 23:00:00,104.2
"149096","Building0",2020-10-03 23:15:00,90
"149097","Building0",2020-10-03 23:30:00,90
"149098","Building0",2020-10-03 23:45:00,90
"149099","Building0",2020-10-04 00:00:00,90
"149100","Building0",2020-10-04 00:15:00,67.6
"149101","Building0",2020-10-04 00:30:00,67.6
"149102","Building0",2020-10-04 00:45:00,67.6
"149103","Building0",2020-10-04 01:00:00,67.6
"149104","Building0",2020-10-04 01:15:00,81.5
"149105","Building0",2020-10-04 01:30:00,81.5
"149106","Building0",2020-10-04 01:45:00,81.5
"149107","Building0",2020-10-04 02:00:00,81.5
"149108","Building0",2020-10-04 02:15:00,105.6
"149109","Building0",2020-10-04 02:30:00,105.6
"149110","Building0",2020-10-04 02:45:00,105.6
"149111","Building0",2020-10-04 03:00:00,105.6
"149112","Building0",2020-10-04 03:15:00,77.6
"149113","Building0",2020-10-04 03:30:00,77.6
"149114","Building0",2020-10-04 03:45:00,77.6
"149115","Building0",2020-10-04 04:00:00,77.6
"149116","Building0",2020-10-04 04:15:00,16.3
"149117","Building0",2020-10-04 04:30:00,16.3
"149118","Building0",2020-10-04 04:45:00,16.3
"149119","Building0",2020-10-04 05:00:00,16.3
"149120","Building0",2020-10-04 05:15:00,59.9
"149121","Building0",2020-10-04 05:30:00,59.9
"149122","Building0",2020-10-04 05:45:00,59.9
"149123","Building0",2020-10-04 06:00:00,59.9
"149124","Building0",2020-10-04 06:15:00,89
"149125","Building0",2020-10-04 06:30:00,89
"149126","Building0",2020-10-04 06:45:00,89
"149127","Building0",2020-10-04 07:00:00,89
"149128","Building0",2020-10-04 07:15:00,100
"149129","Building0",2020-10-04 07:30:00,100
"149130","Building0",2020-10-04 07:45:00,100
"149131","Building0",2020-10-04 08:00:00,100
"149132","Building0",2020-10-04 08:15:00,126.5
"149133","Building0",2020-10-04 08:30:00,126.5
"149134","Building0",2020-10-04 08:45:00,126.5
"149135","Building0",2020-10-04 09:00:00,126.5
"149136","Building0",2020-10-04 09:15:00,148.7
"149137","Building0",2020-10-04 09:30:00,148.7
"149138","Building0",2020-10-04 09:45:00,148.7
"149139","Building0",2020-10-04 10:00:00,148.7
"149140","Building0",2020-10-04 10:15:00,151.2
"149141","Building0",2020-10-04 10:30:00,151.2
"149142","Building0",2020-10-04 10:45:00,151.2
"149143","Building0",2020-10-04 11:00:00,151.2
"149144","Building0",2020-10-04 11:15:00,151.3
"149145","Building0",2020-10-04 11:30:00,151.3
"149146","Building0",2020-10-04 11:45:00,151.3
"149147","Building0",2020-10-04 12:00:00,151.3
"149148","Building0",2020-10-04 12:15:00,151.8
"149149","Building0",2020-10-04 12:30:00,151.8
"149150","Building0",2020-10-04 12:45:00,151.8
"149151","Building0",2020-10-04 13:00:00,151.8
"149152","Building0",2020-10-04 13:15:00,151.3
"149153","Building0",2020-10-04 13:30:00,151.3
"149154","Building0",2020-10-04 13:45:00,151.3
"149155","Building0",2020-10-04 14:00:00,151.3
"149156","Building0",2020-10-04 14:15:00,150.4
"149157","Building0",2020-10-04 14:30:00,150.4
"149158","Building0",2020-10-04 14:45:00,150.4
"149159","Building0",2020-10-04 15:00:00,150.4
"149160","Building0",2020-10-04 15:15:00,147.2
"149161","Building0",2020-10-04 15:30:00,147.2
"149162","Building0",2020-10-04 15:45:00,147.2
"149163","Building0",2020-10-04 16:00:00,147.2
"149164","Building0",2020-10-04 16:15:00,145.8
"149165","Building0",2020-10-04 16:30:00,145.8
"149166","Building0",2020-10-04 16:45:00,145.8
"149167","Building0",2020-10-04 17:00:00,145.8
"149168","Building0",2020-10-04 17:15:00,150.4
"149169","Building0",2020-10-04 17:30:00,150.4
"149170","Building0",2020-10-04 17:45:00,150.4
"149171","Building0",2020-10-04 18:00:00,150.4
"149172","Building0",2020-10-04 18:15:00,158.8
"149173","Building0",2020-10-04 18:30:00,158.8
"149174","Building0",2020-10-04 18:45:00,158.8
"149175","Building0",2020-10-04 19:00:00,158.8
"149176","Building0",2020-10-04 19:15:00,161
"149177","Building0",2020-10-04 19:30:00,161
"149178","Building0",2020-10-04 19:45:00,161
"149179","Building0",2020-10-04 20:00:00,161
"149180","Building0",2020-10-04 20:15:00,162.4
"149181","Building0",2020-10-04 20:30:00,162.4
"149182","Building0",2020-10-04 20:45:00,162.4
"149183","Building0",2020-10-04 21:00:00,162.4
"149184","Building0",2020-10-04 21:15:00,170.9
"149185","Building0",2020-10-04 21:30:00,170.9
"149186","Building0",2020-10-04 21:45:00,170.9
"149187","Building0",2020-10-04 22:00:00,170.9
"149188","Building0",2020-10-04 22:15:00,160.5
"149189","Building0",2020-10-04 22:30:00,160.5
"149190","Building0",2020-10-04 22:45:00,160.5
"149191","Building0",2020-10-04 23:00:00,160.5
"149192","Building0",2020-10-04 23:15:00,158.5
"149193","Building0",2020-10-04 23:30:00,158.5
"149194","Building0",2020-10-04 23:45:00,158.5
"149195","Building0",2020-10-05 00:00:00,158.5
"149196","Building0",2020-10-05 00:15:00,130.4
"149197","Building0",2020-10-05 00:30:00,130.4
"149198","Building0",2020-10-05 00:45:00,130.4
"149199","Building0",2020-10-05 01:00:00,130.4
"149200","Building0",2020-10-05 01:15:00,115.1
"149201","Building0",2020-10-05 01:30:00,115.1
"149202","Building0",2020-10-05 01:45:00,115.1
"149203","Building0",2020-10-05 02:00:00,115.1
"149204","Building0",2020-10-05 02:15:00,81
"149205","Building0",2020-10-05 02:30:00,81
"149206","Building0",2020-10-05 02:45:00,81
"149207","Building0",2020-10-05 03:00:00,81
"149208","Building0",2020-10-05 03:15:00,106.9
"149209","Building0",2020-10-05 03:30:00,106.9
"149210","Building0",2020-10-05 03:45:00,106.9
"149211","Building0",2020-10-05 04:00:00,106.9
"149212","Building0",2020-10-05 04:15:00,143.9
"149213","Building0",2020-10-05 04:30:00,143.9
"149214","Building0",2020-10-05 04:45:00,143.9
"149215","Building0",2020-10-05 05:00:00,143.9
"149216","Building0",2020-10-05 05:15:00,140.3
"149217","Building0",2020-10-05 05:30:00,140.3
"149218","Building0",2020-10-05 05:45:00,140.3
"149219","Building0",2020-10-05 06:00:00,140.3
"149220","Building0",2020-10-05 06:15:00,129
"149221","Building0",2020-10-05 06:30:00,129
"149222","Building0",2020-10-05 06:45:00,129
"149223","Building0",2020-10-05 07:00:00,129
"149224","Building0",2020-10-05 07:15:00,122.1
"149225","Building0",2020-10-05 07:30:00,122.1
"149226","Building0",2020-10-05 07:45:00,122.1
"149227","Building0",2020-10-05 08:00:00,122.1
"149228","Building0",2020-10-05 08:15:00,128.6
"149229","Building0",2020-10-05 08:30:00,128.6
"149230","Building0",2020-10-05 08:45:00,128.6
"149231","Building0",2020-10-05 09:00:00,128.6
"149232","Building0",2020-10-05 09:15:00,146
"149233","Building0",2020-10-05 09:30:00,146
"149234","Building0",2020-10-05 09:45:00,146
"149235","Building0",2020-10-05 10:00:00,146
"149236","Building0",2020-10-05 10:15:00,155.5
"149237","Building0",2020-10-05 10:30:00,155.5
"149238","Building0",2020-10-05 10:45:00,155.5
"149239","Building0",2020-10-05 11:00:00,155.5
"149240","Building0",2020-10-05 11:15:00,154.5
"149241","Building0",2020-10-05 11:30:00,154.5
"149242","Building0",2020-10-05 11:45:00,154.5
"149243","Building0",2020-10-05 12:00:00,154.5
"149244","Building0",2020-10-05 12:15:00,153.5
"149245","Building0",2020-10-05 12:30:00,153.5
"149246","Building0",2020-10-05 12:45:00,153.5
"149247","Building0",2020-10-05 13:00:00,153.5
"149248","Building0",2020-10-05 13:15:00,154
"149249","Building0",2020-10-05 13:30:00,154
"149250","Building0",2020-10-05 13:45:00,154
"149251","Building0",2020-10-05 14:00:00,154
"149252","Building0",2020-10-05 14:15:00,153.5
"149253","Building0",2020-10-05 14:30:00,153.5
"149254","Building0",2020-10-05 14:45:00,153.5
"149255","Building0",2020-10-05 15:00:00,153.5
"149256","Building0",2020-10-05 15:15:00,152.7
"149257","Building0",2020-10-05 15:30:00,152.7
"149258","Building0",2020-10-05 15:45:00,152.7
"149259","Building0",2020-10-05 16:00:00,152.7
"149260","Building0",2020-10-05 16:15:00,153.1
"149261","Building0",2020-10-05 16:30:00,153.1
"149262","Building0",2020-10-05 16:45:00,153.1
"149263","Building0",2020-10-05 17:00:00,153.1
"149264","Building0",2020-10-05 17:15:00,147.8
"149265","Building0",2020-10-05 17:30:00,147.8
"149266","Building0",2020-10-05 17:45:00,147.8
"149267","Building0",2020-10-05 18:00:00,147.8
"149268","Building0",2020-10-05 18:15:00,151.8
"149269","Building0",2020-10-05 18:30:00,151.8
"149270","Building0",2020-10-05 18:45:00,151.8
"149271","Building0",2020-10-05 19:00:00,151.8
"149272","Building0",2020-10-05 19:15:00,153.2
"149273","Building0",2020-10-05 19:30:00,153.2
"149274","Building0",2020-10-05 19:45:00,153.2
"149275","Building0",2020-10-05 20:00:00,153.2
"149276","Building0",2020-10-05 20:15:00,163.2
"149277","Building0",2020-10-05 20:30:00,163.2
"149278","Building0",2020-10-05 20:45:00,163.2
"149279","Building0",2020-10-05 21:00:00,163.2
"149280","Building0",2020-10-05 21:15:00,171.6
"149281","Building0",2020-10-05 21:30:00,171.6
"149282","Building0",2020-10-05 21:45:00,171.6
"149283","Building0",2020-10-05 22:00:00,171.6
"149284","Building0",2020-10-05 22:15:00,145.9
"149285","Building0",2020-10-05 22:30:00,145.9
"149286","Building0",2020-10-05 22:45:00,145.9
"149287","Building0",2020-10-05 23:00:00,145.9
"149288","Building0",2020-10-05 23:15:00,114.6
"149289","Building0",2020-10-05 23:30:00,114.6
"149290","Building0",2020-10-05 23:45:00,114.6
"149291","Building0",2020-10-06 00:00:00,114.6
"149292","Building0",2020-10-06 00:15:00,91
"149293","Building0",2020-10-06 00:30:00,91
"149294","Building0",2020-10-06 00:45:00,91
"149295","Building0",2020-10-06 01:00:00,91
"149296","Building0",2020-10-06 01:15:00,83.3
"149297","Building0",2020-10-06 01:30:00,83.3
"149298","Building0",2020-10-06 01:45:00,83.3
"149299","Building0",2020-10-06 02:00:00,83.3
"149300","Building0",2020-10-06 02:15:00,105.3
"149301","Building0",2020-10-06 02:30:00,105.3
"149302","Building0",2020-10-06 02:45:00,105.3
"149303","Building0",2020-10-06 03:00:00,105.3
"149304","Building0",2020-10-06 03:15:00,128
"149305","Building0",2020-10-06 03:30:00,128
"149306","Building0",2020-10-06 03:45:00,128
"149307","Building0",2020-10-06 04:00:00,128
"149308","Building0",2020-10-06 04:15:00,142.1
"149309","Building0",2020-10-06 04:30:00,142.1
"149310","Building0",2020-10-06 04:45:00,142.1
"149311","Building0",2020-10-06 05:00:00,142.1
"149312","Building0",2020-10-06 05:15:00,138
"149313","Building0",2020-10-06 05:30:00,138
"149314","Building0",2020-10-06 05:45:00,138
"149315","Building0",2020-10-06 06:00:00,138
"149316","Building0",2020-10-06 06:15:00,137.3
"149317","Building0",2020-10-06 06:30:00,137.3
"149318","Building0",2020-10-06 06:45:00,137.3
"149319","Building0",2020-10-06 07:00:00,137.3
"149320","Building0",2020-10-06 07:15:00,135.7
"149321","Building0",2020-10-06 07:30:00,135.7
"149322","Building0",2020-10-06 07:45:00,135.7
"149323","Building0",2020-10-06 08:00:00,135.7
"149324","Building0",2020-10-06 08:15:00,139
"149325","Building0",2020-10-06 08:30:00,139
"149326","Building0",2020-10-06 08:45:00,139
"149327","Building0",2020-10-06 09:00:00,139
"149328","Building0",2020-10-06 09:15:00,150.4
"149329","Building0",2020-10-06 09:30:00,150.4
"149330","Building0",2020-10-06 09:45:00,150.4
"149331","Building0",2020-10-06 10:00:00,150.4
